datetime_utc, _conds, _dewptm, _hum, _pressurem, _rain, _tempm
20120713-21:00,Mist,25.0,89.0,998.0,0,27.0
20120714-00:00,Mist,26.0,90.0,998.0,0,27.0
20120714-06:00,Light Rain,25.0,68.0,1000.0,1,30.0
20120714-09:00,Haze,25.0,61.0,998.0,0,31.0
20120714-12:00,Haze,24.0,51.0,996.0,0,33.0
20120714-15:00,Haze,24.0,59.0,997.0,0,31.0
20120714-18:00,Mist,26.0,78.0,998.0,0,30.0
20120714-21:00,Mist,25.0,72.0,998.0,0,29.0
20120715-00:00,Mist,25.0,77.0,998.0,0,29.0
20120715-03:00,Haze,25.0,66.0,998.0,0,31.0
20120715-06:00,Haze,24.0,48.0,999.0,0,34.0
20120715-09:00,Haze,24.0,38.0,997.0,0,36.0
20120715-12:00,Haze,24.0,42.0,995.0,0,36.0
20120715-15:00,Light Rain,25.0,56.0,998.0,1,32.0
20120715-18:00,Mist,26.0,73.0,999.0,0,30.0
20120715-21:00,Mist,25.0,72.0,999.0,0,29.0
20120716-00:00,Mist,24.0,72.0,1000.0,0,28.0
20120716-03:00,Haze,24.0,57.0,1001.0,0,32.0
20120716-09:00,Haze,22.0,33.0,999.0,0,37.0
20120716-12:00,Haze,23.0,35.0,997.0,0,37.0
20120716-15:00,Haze,23.0,53.0,1000.0,0,31.0
20120716-21:00,Haze,26.0,69.0,1000.0,0,30.0
20120717-00:00,Haze,25.0,68.0,1000.0,0,30.0
20120717-03:00,Haze,24.0,55.0,1001.0,0,31.0
20120717-06:00,Haze,24.0,40.0,1001.0,0,36.0
20120717-09:00,Haze,22.0,33.0,998.0,0,37.0
20120717-12:00,Haze,22.0,30.0,996.0,0,38.0
20120717-15:00,Haze,22.0,39.0,996.0,0,34.0
20120717-18:00,Haze,25.0,59.0,998.0,0,32.0
20120717-21:00,Haze,25.0,66.0,997.0,0,31.0
20120718-00:00,Haze,24.0,68.0,997.0,0,30.0
20120718-03:00,Clear,23.0,46.0,998.0,0,33.0
20120718-06:00,Haze,22.0,31.0,997.0,0,38.0
20120718-15:00,Haze,24.0,38.0,992.0,0,37.0
20120718-18:00,Haze,26.0,57.0,993.0,0,34.0
20120718-21:00,Haze,22.0,43.0,994.0,0,33.0
20120719-00:00,Haze,21.0,39.0,994.0,0,33.0
20120719-03:00,Blowing Sand,22.0,42.0,995.0,0,34.0
20120719-06:00,Blowing Sand,23.0,35.0,994.0,0,37.0
20120719-09:00,Widespread Dust,23.0,30.0,993.0,0,40.0
20120719-12:00,Widespread Dust,20.0,23.0,991.0,0,40.0
20120719-15:00,Haze,24.0,42.0,992.0,0,36.0
20120719-18:00,Haze,27.0,58.0,994.0,0,34.0
20120719-21:00,Haze,27.0,66.0,994.0,0,33.0
20120720-03:00,Haze,23.0,46.0,997.0,0,34.0
20120720-06:00,Haze,27.0,54.0,997.0,0,36.0
20120720-09:00,Haze,26.0,48.0,997.0,0,36.0
20120720-12:00,Haze,26.0,60.0,996.0,0,34.0
20120720-15:00,Haze,26.0,60.0,998.0,0,33.0
20120720-18:00,Haze,25.0,64.0,999.0,0,31.0
20120720-21:00,Mist,25.0,73.0,999.0,0,30.0
20120721-00:00,Mist,25.0,76.0,1000.0,0,29.0
20120721-03:00,Mist,26.0,70.0,1002.0,0,31.0
20120721-09:00,Haze,26.0,50.0,999.0,0,36.0
20120721-12:00,Haze,25.0,47.0,998.0,0,35.0
20120721-15:00,Haze,26.0,66.0,999.0,0,31.0
20120721-18:00,Mist,26.0,69.0,1000.0,0,31.0
20120721-21:00,Mist,26.0,73.0,1000.0,0,30.0
20120722-00:00,Mist,26.0,80.0,1000.0,0,29.0
20120722-03:00,Haze,25.0,61.0,1000.0,0,32.0
20120722-06:00,Haze,25.0,46.0,998.0,0,35.0
20120722-09:00,Haze,26.0,46.0,997.0,0,36.0
20120722-15:00,Haze,27.0,58.0,995.0,0,34.0
20120722-18:00,Haze,26.0,59.0,996.0,0,33.0
20120722-21:00,Mist,27.0,68.0,995.0,0,32.0
20120723-03:00,Haze,26.0,64.0,996.0,0,32.0
20120723-06:00,Haze,26.0,48.0,995.0,0,36.0
20120723-09:00,Haze,27.0,54.0,993.0,0,36.0
20120723-12:00,Haze,28.0,61.0,992.0,0,35.0
20120723-15:00,Mist,27.0,68.0,993.0,0,32.0
20120723-18:00,Mist,27.0,72.0,994.0,0,31.0
20120723-21:00,Mist,26.0,74.0,992.0,0,30.0
20120724-00:00,Mist,26.0,77.0,992.0,0,30.0
20120724-03:00,Mist,27.0,68.0,994.0,0,32.0
20120724-06:00,Haze,25.0,46.0,993.0,0,36.0
20120724-09:00,Haze,25.0,39.0,992.0,0,38.0
20120724-12:00,Haze,26.0,44.0,991.0,0,38.0
20120724-18:00,Haze,24.0,61.0,995.0,0,30.0
20120724-21:00,Mist,25.0,72.0,995.0,0,29.0
20120725-00:00,Mist,25.0,78.0,996.0,0,28.0
20120725-03:00,Mist,26.0,71.0,997.0,0,30.0
20120725-06:00,Haze,27.0,60.0,998.0,0,33.0
20120725-12:00,Haze,25.0,54.0,996.0,0,33.0
20120725-15:00,Haze,25.0,68.0,997.0,0,31.0
20120725-18:00,Mist,25.0,72.0,998.0,0,29.0
20120725-21:00,Light Rain,25.0,79.0,998.0,1,28.0
20120726-00:00,Mist,26.0,81.0,997.0,0,28.0
20120726-03:00,Light Rain,26.0,81.0,999.0,1,29.0
20120726-06:00,Light Rain,27.0,74.0,998.0,1,31.0
20120726-09:00,Haze,26.0,61.0,997.0,0,32.0
20120726-15:00,Light Drizzle,27.0,71.0,997.0,1,31.0
20120726-18:00,Mist,26.0,71.0,997.0,0,31.0
20120726-21:00,Mist,26.0,74.0,997.0,0,30.0
20120727-00:00,Mist,26.0,77.0,996.0,0,29.0
20120727-03:00,Haze,26.0,65.0,997.0,0,32.0
20120727-06:00,Haze,27.0,56.0,996.0,0,35.0
20120727-15:00,Mist,27.0,82.0,996.0,0,29.0
20120727-21:00,Mist,27.0,86.0,996.0,0,29.0
20120728-03:00,Mist,27.0,77.0,997.0,0,30.0
20120728-06:00,Light Rain,25.0,73.0,998.0,1,30.0
20120728-09:00,Haze,24.0,46.0,995.0,0,34.0
20120728-12:00,Haze,26.0,54.0,994.0,0,34.0
20120728-15:00,Mist,25.0,68.0,996.0,0,30.0
20120728-18:00,Mist,26.0,77.0,997.0,0,30.0
20120728-21:00,Mist,25.0,72.0,997.0,0,29.0
20120729-03:00,Mist,27.0,76.0,998.0,0,31.0
20120729-06:00,Haze,28.0,77.0,998.0,0,32.0
20120729-09:00,Mist,26.0,75.0,997.0,0,30.0
20120729-12:00,Mist,26.0,69.0,995.0,0,31.0
20120729-15:00,Mist,26.0,80.0,998.0,0,30.0
20120729-18:00,Mist,26.0,77.0,998.0,0,29.0
20120729-21:00,Mist,26.0,80.0,997.0,0,29.0
20120730-06:00,Light Rain,27.0,84.0,999.0,1,29.0
20120730-09:00,Light Drizzle,27.0,75.0,997.0,1,30.0
20120730-12:00,Mist,27.0,69.0,996.0,0,32.0
20120730-15:00,Mist,27.0,76.0,998.0,0,31.0
20120730-18:00,Mist,27.0,78.0,998.0,0,30.0
20120730-21:00,Mist,26.0,80.0,998.0,0,30.0
20120731-00:00,Mist,27.0,85.0,997.0,0,29.0
20120731-03:00,Light Rain,25.0,94.0,999.0,1,26.0
20120731-06:00,Light Rain,25.0,92.0,999.0,1,26.0
20120731-09:00,Light Rain,26.0,88.0,998.0,1,27.0
20120731-12:00,Mist,25.0,82.0,996.0,0,28.0
20120731-15:00,Mist,26.0,85.0,998.0,0,28.0
20120731-18:00,Mist,26.0,91.0,998.0,0,27.0
20120731-21:00,Mist,26.0,91.0,998.0,0,27.0
20120801-03:00,Light Rain,26.0,94.0,,1,27.0
20120801-06:00,Rain,26.0,95.0,1000.0,1,27.0
20120801-09:00,Mist,26.0,89.0,999.0,0,28.0
20120801-12:00,Mist,26.0,77.0,997.0,0,29.0
20120801-15:00,Mist,26.0,86.0,999.0,0,29.0
20120801-18:00,Mist,26.0,86.0,1000.0,0,28.0
20120802-00:00,Mist,26.0,88.0,998.0,0,28.0
20120802-03:00,Mist,24.0,67.0,998.0,0,29.0
20120802-09:00,Haze,24.0,40.0,995.0,0,37.0
20120802-12:00,Haze,26.0,56.0,994.0,0,34.0
20120802-15:00,Mist,27.0,71.0,995.0,0,32.0
20120802-18:00,Mist,26.0,69.0,995.0,0,31.0
20120802-21:00,Mist,25.0,70.0,994.0,0,30.0
20120803-00:00,Haze,21.0,50.0,994.0,0,30.0
20120803-06:00,Haze,24.0,46.0,995.0,0,34.0
20120803-09:00,Haze,24.0,42.0,994.0,0,36.0
20120803-15:00,Haze,26.0,60.0,994.0,0,32.0
20120803-21:00,Mist,25.0,72.0,996.0,0,29.0
20120804-00:00,Mist,26.0,83.0,997.0,0,28.0
20120804-03:00,Mist,26.0,73.0,998.0,0,30.0
20120804-06:00,Haze,26.0,63.0,998.0,0,31.0
20120804-09:00,Haze,26.0,58.0,997.0,0,34.0
20120804-15:00,Mist,26.0,73.0,998.0,0,30.0
20120804-21:00,Mist,26.0,84.0,999.0,0,29.0
20120805-00:00,Mist,26.0,87.0,999.0,0,28.0
20120805-06:00,Haze,27.0,59.0,1000.0,0,34.0
20120805-09:00,Haze,27.0,54.0,998.0,0,35.0
20120805-15:00,Haze,26.0,65.0,999.0,0,32.0
20120805-21:00,Mist,26.0,76.0,1000.0,0,30.0
20120806-00:00,Mist,26.0,80.0,1000.0,0,29.0
20120806-03:00,Haze,26.0,68.0,1001.0,0,31.0
20120806-06:00,Haze,26.0,54.0,1001.0,0,34.0
20120806-09:00,Haze,24.0,50.0,998.0,0,34.0
20120806-12:00,Haze,25.0,53.0,997.0,0,33.0
20120806-15:00,Light Rain,25.0,61.0,999.0,1,31.0
20120806-18:00,Mist,26.0,74.0,1000.0,0,29.0
20120806-21:00,Mist,25.0,77.0,1000.0,0,28.0
20120807-00:00,Mist,26.0,85.0,1000.0,0,28.0
20120807-03:00,Mist,26.0,78.0,1001.0,0,29.0
20120807-06:00,Mist,27.0,93.0,1002.0,0,28.0
20120807-09:00,Haze,26.0,66.0,1000.0,0,31.0
20120807-12:00,Mist,27.0,68.0,999.0,0,32.0
20120807-15:00,Mist,26.0,76.0,1000.0,0,30.0
20120807-18:00,Mist,26.0,77.0,1000.0,0,29.0
20120807-21:00,Mist,26.0,76.0,1000.0,0,29.0
20120808-00:00,Mist,26.0,84.0,1000.0,0,29.0
20120808-03:00,Mist,27.0,77.0,1002.0,0,30.0
20120808-06:00,Haze,26.0,58.0,1000.0,0,34.0
20120808-09:00,Thunderstorms and Rain,25.0,83.0,999.0,1,28.0
20120808-12:00,Mist,26.0,92.0,999.0,0,27.0
20120808-15:00,Mist,25.0,87.0,1000.0,0,27.0
20120808-21:00,Mist,26.0,91.0,1000.0,0,26.0
20120809-03:00,Mist,26.0,80.0,1000.0,0,29.0
20120809-06:00,Mist,27.0,78.0,1000.0,0,31.0
20120809-09:00,Thunderstorm,26.0,73.0,998.0,0,30.0
20120809-12:00,Mist,27.0,74.0,998.0,0,31.0
20120809-15:00,Mist,26.0,81.0,999.0,0,29.0
20120809-18:00,Mist,25.0,83.0,1000.0,0,28.0
20120809-21:00,Mist,26.0,88.0,999.0,0,27.0
20120810-00:00,Mist,26.0,88.0,999.0,0,27.0
20120810-06:00,Mist,27.0,68.0,1000.0,0,32.0
20120810-09:00,Haze,28.0,70.0,998.0,0,32.0
20120810-12:00,Haze,27.0,60.0,996.0,0,33.0
20120810-15:00,Mist,27.0,70.0,998.0,0,32.0
20120810-18:00,Mist,27.0,77.0,999.0,0,30.0
20120811-03:00,Mist,26.0,74.0,1000.0,0,30.0
20120811-06:00,Haze,25.0,56.0,1001.0,0,33.0
20120811-09:00,Haze,26.0,93.0,998.0,0,27.0
20120811-12:00,,24.0,,1000.0,0,
20120811-15:00,Mist,26.0,90.0,1002.0,0,27.0
20120811-18:00,Light Drizzle,24.0,83.0,1001.0,1,27.0
20120811-21:00,Mist,24.0,84.0,1001.0,0,26.0
20120812-00:00,Mist,25.0,89.0,1000.0,0,26.0
20120812-03:00,Mist,26.0,76.0,1002.0,0,29.0
20120812-06:00,Haze,26.0,56.0,1001.0,0,33.0
20120812-09:00,Haze,26.0,54.0,998.0,0,34.0
20120812-18:00,Mist,26.0,69.0,1000.0,0,30.0
20120812-21:00,Mist,25.0,76.0,999.0,0,29.0
20120813-00:00,Mist,24.0,81.0,999.0,0,27.0
20120813-03:00,Mist,25.0,73.0,,0,29.0
20120813-06:00,Haze,25.0,61.0,1000.0,0,31.0
20120813-09:00,Light Rain,27.0,77.0,998.0,1,30.0
20120813-12:00,Light Rain,27.0,93.0,998.0,1,28.0
20120813-15:00,Mist,26.0,87.0,,0,28.0
20120813-21:00,Mist,26.0,91.0,999.0,0,26.0
20120814-00:00,Mist,26.0,91.0,999.0,0,26.0
20120814-03:00,Mist,26.0,83.0,1000.0,0,28.0
20120814-06:00,Mist,26.0,71.0,1000.0,0,31.0
20120814-09:00,Light Rain,27.0,71.0,998.0,1,31.0
20120814-15:00,Mist,26.0,75.0,999.0,0,29.0
20120814-18:00,Mist,26.0,85.0,1000.0,0,28.0
20120814-21:00,Mist,26.0,89.0,999.0,0,27.0
20120815-00:00,Mist,26.0,88.0,1000.0,0,27.0
20120815-03:00,Mist,26.0,82.0,1001.0,0,29.0
20120815-09:00,Haze,26.0,58.0,1001.0,0,33.0
20120815-12:00,Haze,26.0,61.0,999.0,0,32.0
20120815-15:00,Mist,25.0,73.0,1000.0,0,30.0
20120815-18:00,Mist,26.0,82.0,1002.0,0,29.0
20120815-21:00,Mist,25.0,83.0,1001.0,0,27.0
20120816-00:00,Mist,24.0,84.0,1001.0,0,26.0
20120816-12:00,Haze,25.0,58.0,999.0,0,32.0
20120816-15:00,Haze,25.0,67.0,1001.0,0,30.0
20120816-18:00,Mist,25.0,76.0,1002.0,0,29.0
20120816-21:00,Mist,26.0,82.0,1001.0,0,28.0
